URL,Status_Code,Title,Meta_Description,H1,H2s,Canonical,Meta_Robots,Word_Count,Internal_Links,External_Links,Image_Count,Images_With_Alt_Count
https://www.ikea.com/in/en/rooms/dining/knife-guide-choose-the-right-knife-for-your-kitchen-tasks-pub3cb4555b/,200,Knife Guide: Choose the Right Knife for Every Task - IKEA,"Learn how to choose the right kitchen knife for your cooking style. Explore types of knives, care tips, and affordable options under ₹999 at IKEA.",Your kitchen knife guide — from dicing to carving,Knife sets: Your daily cutting crew | All-purpose chef’s knife | See all chef's knives,https://www.ikea.com/in/en/rooms/dining/knife-guide-choose-the-right-knife-for-your-kitchen-tasks-pub3cb4555b/,"index, follow",1512,75,0,61,61
https://www.ikea.com/in/en/p/havstobis-food-container-with-lid-set-of-5-transparent-multicolour-70561016/,200,"HAVSTOBIS food container with lid, set of 5, transparent/multicolour - IKEA","HAVSTOBIS food container with lid, set of 5, transparent/multicolour If you store leftovers in these food containers with lids, they will taste just as good tomorrow. Stack them on top of each other to fit many in the cupboard and fridge.","HAVSTOBIS Food container with lid, set of 5, transparent/multicolour",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/havstobis-food-container-with-lid-set-of-5-transparent-multicolour-70561016/,"index, follow",1047,6,0,15,14
https://www.ikea.com/in/en/p/pruta-food-container-with-lid-set-of-17-green-70597100/,200,"PRUTA food container with lid, set of 17, green - IKEA","PRUTA food container with lid, set of 17, green Practical, colourful food storage! This set of 17 food containers has what you need for all those tasty things you have at home ─ from a children’s snack to a larger lunch for the office or the excursion. Dishwasher and microwave safe.","PRUTA Food container with lid, set of 17, green",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/pruta-food-container-with-lid-set-of-17-green-70597100/,"index, follow",573,6,0,15,14
https://www.ikea.com/in/en/p/drakfisk-food-container-transparent-red-70465939/,200,"DRAKFISK food container, transparent/red, 230 ml (8 oz) - IKEA","DRAKFISK food container, transparent/red, 230 ml (8 oz) Suitable for storing everything from cold cuts, cheese etc. to individual portions of food. The transparent jar makes it easy to find what you are looking for, regardless of where it is placed.","DRAKFISK Food container, transparent/red, 230 ml (8 oz)",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/drakfisk-food-container-transparent-red-70465939/,"index, follow",486,5,0,8,8
https://www.ikea.com/in/en/p/rajtan-spice-jar-glass-aluminium-colour-60179815/,200,"RAJTAN spice jar, glass/aluminium-colour, 15 cl (5 oz) - IKEA","RAJTAN spice jar, glass/aluminium-colour, 15 cl (5 oz) The transparent jar makes it easy to find what you are looking for, regardless of where it is placed. The glass part is dishwasher-safe, the lid should be washed by hand.","RAJTAN Spice jar, glass/aluminium-colour, 15 cl (5 oz)",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/rajtan-spice-jar-glass-aluminium-colour-60179815/,"index, follow",646,7,0,15,14
https://www.ikea.com/in/en/p/garnityren-bowl-with-lid-set-of-5-mixed-colours-40480130/,200,"GARNITYREN bowl with lid, set of 5, mixed colours - IKEA","GARNITYREN bowl with lid, set of 5, mixed colours Suitable for storing dry foodstuffs.","GARNITYREN Bowl with lid, set of 5, mixed colours",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/garnityren-bowl-with-lid-set-of-5-mixed-colours-40480130/,"index, follow",695,6,0,12,12
https://www.ikea.com/in/en/p/ikea-365-dry-food-jar-with-lid-transparent-white-10134023/,200,"IKEA 365+ dry food jar with lid, transparent/white, 1.3 l (44 oz) - IKEA","IKEA 365+ dry food jar with lid, transparent/white, 1.3 l (44 oz) Remove the lid completely to fill the jar and open half the lid to make it easier to pour from. Designed to give a good grip when you want to stir and pour at the same time. Suitable for storing dry foodstuffs.","IKEA 365+ Dry food jar with lid, transparent/white, 1.3 l (44 oz)",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/ikea-365-dry-food-jar-with-lid-transparent-white-10134023/,"index, follow",1128,9,0,13,12
https://www.ikea.com/in/en/p/bestaemma-food-container-with-lid-glass-30495764/,200,"BESTÄMMA food container with lid, glass, 0.5 l (17 oz) - IKEA","BESTÄMMA food container with lid, glass, 0.5 l (17 oz) Reduce food waste by storing your leftovers in a food container and reheating for another meal. The transparent container makes it easy to find what you are looking for, regardless of where it is placed.","BESTÄMMA Food container with lid, glass, 0.5 l (17 oz)",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/bestaemma-food-container-with-lid-glass-30495764/,"index, follow",750,7,0,9,8
https://www.ikea.com/in/en/p/pruta-food-container-with-lid-blue-60597105/,200,"PRUTA food container with lid, blue, 0.6 l (20 oz) - IKEA","PRUTA food container with lid, blue, 0.6 l (20 oz) Practical and colourful food storage! PRUTA food containers with lids help you store everything from cold cuts to sliced fruit ─ and are the perfect size for one portion, helping reduce food waste at home. Dishwasher and microwave safe.","PRUTA Food container with lid, blue, 0.6 l (20 oz)",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/pruta-food-container-with-lid-blue-60597105/,"index, follow",649,6,0,8,8
https://www.ikea.com/in/en/p/korken-jar-with-lid-clear-glass-50213551/,200,"KORKEN Jar with lid, clear glass. Get it here - IKEA","KORKEN Jar with lid, clear glass. The jar has an aroma-tight seal, which makes it perfect for preserving your favourite homemade jams and jellies. The aroma-tight seal helps food retain its flavour and aroma longer. Get the full product details here","KORKEN Jar with lid, clear glass, 1.8 l (1.9 qt)",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/korken-jar-with-lid-clear-glass-50213551/,"index, follow",990,8,0,13,12
https://www.ikea.com/in/en/p/citronhaj-spice-jar-clear-glass-stainless-steel-90553218/,200,"CITRONHAJ spice jar, clear glass/stainless steel, 35 cl (12 oz) - IKEA","CITRONHAJ spice jar, clear glass/stainless steel, 35 cl (12 oz) CITRONHAJ is a series with various containers for spices. The simple, honest design makes it great for any kitchen and it grows with your needs. Buy all of them now – or just a few and add more over time.","CITRONHAJ Spice jar, clear glass/stainless steel, 35 cl (12 oz)",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/citronhaj-spice-jar-clear-glass-stainless-steel-90553218/,"index, follow",858,8,0,18,17
https://www.ikea.com/in/en/p/ikea-365-dry-food-jar-with-lid-transparent-white-70134020/,200,"IKEA 365+ dry food jar with lid, transparent/white, 2.3 l (2 qt) - IKEA","IKEA 365+ dry food jar with lid, transparent/white, 2.3 l (2 qt) Remove the lid completely to fill the jar and open half the lid to make it easier to pour from. Designed to give a good grip when you want to stir and pour at the same time. Suitable for storing dry foodstuffs.","IKEA 365+ Dry food jar with lid, transparent/white, 2.3 l (2 qt)",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/ikea-365-dry-food-jar-with-lid-transparent-white-70134020/,"index, follow",1129,9,0,11,10
https://www.ikea.com/in/en/rooms/kitchen/how-to/easy-ways-to-organise-your-fridge-pubaec7aa90/,200,Quick and easy fridge organisation ideas - IKEA,Helpful tips for organising your fridge. Browse for storage ideas and new habits that can make a real difference in keeping things tidy. Shop online today!,Easy ways to organise your fridge,"A tidy fridge in five easy steps | Handy box organisation | Less surprises, less waste",https://www.ikea.com/in/en/rooms/kitchen/how-to/easy-ways-to-organise-your-fridge-pubaec7aa90/,"index, follow",757,53,0,43,43
https://www.ikea.com/in/en/rooms/kitchen/how-to/simple-ways-to-store-and-organise-your-pantry-essentials-pub84c7bab0/,200,Maximise your pantry space for a decluttered kitchen - IKEA,Discover simple products and easy tips to store your pantry items. Find out how to make more of your kitchen space and to better organise your food storage.,Simple ways to store and organise your kitchen essentials,See-through food containers hold no surprises | Kitchen storage essentials | Kitchen regulars that are always in reach,https://www.ikea.com/in/en/rooms/kitchen/how-to/simple-ways-to-store-and-organise-your-pantry-essentials-pub84c7bab0/,"index, follow",763,49,0,44,44
https://www.ikea.com/in/en/rooms/kitchen/how-to/how-to-organise-kitchen-cabinets-and-drawers-pub31840770/,200,Easy kitchen organisation ideas - IKEA,Wonder where to put things in your kitchen cabinets and drawers? Here are some helpful tips to make the most of your storage. Shop online or in-store today!,How to organise kitchen cabinets and drawers,Setting up a smooth kitchen flow | Maximise your drawer storage | Make the inside meet your needs,https://www.ikea.com/in/en/rooms/kitchen/how-to/how-to-organise-kitchen-cabinets-and-drawers-pub31840770/,"index, follow",675,46,0,39,39
https://www.ikea.com/in/en/rooms/kitchen/how-to/how-to-organise-food-storage-containers-pub6b17d4b0/,200,How do you store empty plastic containers? - IKEA,"Whether you have food storage containers made of plastic, glass or wood, you need to store them properly also when they are empty — with a matching lid.",How to organise food storage containers,How do you declutter food storage containers? | Prep your kitchen with essential containers | How do you organise containers in a drawer?,https://www.ikea.com/in/en/rooms/kitchen/how-to/how-to-organise-food-storage-containers-pub6b17d4b0/,"index, follow",1214,74,0,65,65
https://www.ikea.com/in/en/p/rinnig-cleaning-gloves-bright-yellow-off-white-90565853/,200,"RINNIG cleaning gloves, bright yellow/off-white, M - IKEA","RINNIG cleaning gloves, bright yellow/off-white, M Rub, brush, wash and scrub – that's the tune of the RINNIG series. Here you’ll find everything you need to take care of dirt, spills and splashes to keep your kitchen sparkling clean. With a smile!","RINNIG Cleaning gloves, bright yellow/off-white, M",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/rinnig-cleaning-gloves-bright-yellow-off-white-90565853/,"index, follow",437,7,0,6,6
https://www.ikea.com/in/en/p/staemling-dish-drainer-light-grey-green-40574299/,200,"STÄMLING dish drainer, light grey-green, 48 cm (19"") - IKEA","STÄMLING dish drainer, light grey-green, 48 cm (19"") Need to store a lot of washed dishes in a small space? STÄMLING dish drainer has a smart design that allows you to fit plates, glasses, mugs and cutlery – while run-off water collects at the bottom.","STÄMLING Dish drainer, light grey-green, 48 cm (19 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/staemling-dish-drainer-light-grey-green-40574299/,"index, follow",545,7,0,8,8
https://www.ikea.com/in/en/p/hildegun-apron-60484047/,200,"HILDEGUN apron, 63x84 cm (25x33"") - IKEA","HILDEGUN apron, 63x84 cm (25x33"") The best food is when a lot of heart and soul goes into preparing it – regardless if you do it for a special occasion or a cosy everyday celebration. And a protective apron also makes serving spotless.","HILDEGUN Apron, 63x84 cm (25x33 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/hildegun-apron-60484047/,"index, follow",393,6,0,10,10
https://www.ikea.com/in/en/p/snabbakat-sponge-pale-green-light-green-70353687/,200,"SNABBAKAT sponge, pale green/light green - IKEA","SNABBAKAT sponge, pale green/light green The Dala horse is Sweden's best-selling souvenir. Usually wooden, but here the silhouette has been turned into a dense green sponge with a soft and coarse side – perfect when doing the dishes.","SNABBAKAT Sponge, pale green/light green",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/snabbakat-sponge-pale-green-light-green-70353687/,"index, follow",482,5,0,3,3
https://www.ikea.com/in/en/p/rinnig-dish-drainer-double-sided-white-40601349/,200,"RINNIG dish drainer, double-sided, white, 40x31 cm (15 ¾x12 ¼"") - IKEA","RINNIG dish drainer, double-sided, white, 40x31 cm (15 ¾x12 ¼"") Rub, brush, wash and dry – that's the tune of the RINNIG series. This double-sided dish drainer helps you handle the washing up, and you can also complement it with holders for plates.","RINNIG Dish drainer, double-sided, white, 40x31 cm (15 ¾x12 ¼ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/rinnig-dish-drainer-double-sided-white-40601349/,"index, follow",308,6,0,12,12
https://www.ikea.com/in/en/p/rinnig-dish-washing-brush-bright-yellow-off-white-00565857/,200,"RINNIG dish-washing brush, bright yellow/off-white - IKEA","RINNIG dish-washing brush, bright yellow/off-white Rub, brush, wash and scrub – that's the tune of the RINNIG series. Here you’ll find everything you need to take care of dirt, spills and splashes to keep your kitchen sparkling clean. With a smile!","RINNIG Dish-washing brush, bright yellow/off-white",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/rinnig-dish-washing-brush-bright-yellow-off-white-00565857/,"index, follow",550,7,0,9,9
https://www.ikea.com/in/en/p/rinnig-dish-drainer-double-sided-green-00601351/,200,"RINNIG dish drainer, double-sided, green, 40x31 cm (15 ¾x12 ¼"") - IKEA","RINNIG dish drainer, double-sided, green, 40x31 cm (15 ¾x12 ¼"") Rub, brush, wash and dry – that's the tune of the RINNIG series. This double-sided dish drainer helps you handle the washing up, and you can also complement it with holders for plates.","RINNIG Dish drainer, double-sided, green, 40x31 cm (15 ¾x12 ¼ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/rinnig-dish-drainer-double-sided-green-00601351/,"index, follow",308,6,0,16,16
https://www.ikea.com/in/en/p/rinnig-plate-holder-40387269/,200,RINNIG plate holder - IKEA,RINNIG plate holder Nobody wants to dry? Put the plates in a holder instead. This is made of steel and covered with a soft plastic surface. You can air-dry everything if you combine it with racks in the RINNIG series. You can also use the holder for letters or pot lids.,RINNIG Plate holder,How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/rinnig-plate-holder-40387269/,"index, follow",676,5,0,14,14
https://www.ikea.com/in/en/p/videveckmal-dish-washing-brush-with-dispenser-bright-orange-30561023/,200,"VIDEVECKMAL dish-washing brush with dispenser, bright orange - IKEA","VIDEVECKMAL dish-washing brush with dispenser, bright orange Use this brush to fix the washing up in a flash. Just fill the handle with washing-up liquid, press lightly on the top and presto – grease and food residues disappear from your plates and frying pans.","VIDEVECKMAL Dish-washing brush with dispenser, bright orange",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/videveckmal-dish-washing-brush-with-dispenser-bright-orange-30561023/,"index, follow",581,6,0,16,16
https://www.ikea.com/in/en/p/trixig-cleaning-cloth-50581100/,200,"TRIXIG cleaning cloth, 18x20 cm (7x8"") - IKEA","TRIXIG cleaning cloth, 18x20 cm (7x8"") These 2 cleaning cloths absorb moisture and are perfect for everything from wiping tables and kitchen worktops to cleaning and washing the dishes. Feel free to use the cloths when treating your furniture and objects with other products from the TRIXIG series.","TRIXIG Cleaning cloth, 18x20 cm (7x8 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/trixig-cleaning-cloth-50581100/,"index, follow",319,5,0,11,11
https://www.ikea.com/in/en/rooms/kitchen/how-to/tips-and-ideas-for-waste-sorting-in-the-kitchen-pub95b0ef80/,200,Easy ideas for kitchen waste sorting solutions - IKEA,Waste sorting in the kitchen and making it run smoothly is all about getting a set-up that suits your habits. Browse for new ideas and shop online today!,"Waste sorting done right means less mess, less stress.",The main sorting station | Drop it where you’re standing | A proven classic,https://www.ikea.com/in/en/rooms/kitchen/how-to/tips-and-ideas-for-waste-sorting-in-the-kitchen-pub95b0ef80/,"index, follow",504,31,0,22,22
https://www.ikea.com/in/en/cat/wall-decor-10757/,200,Explore Wall Decor Online in India - IKEA,"Browse IKEA wall decor collections, featuring both modern and traditional designs. Our wall art pieces are designed to enhance any interior space. Shop now to find the perfect addition to your home.",Wall decor,Sort and Filter | Results list | Much more than wall decoration,https://www.ikea.com/in/en/cat/wall-decor-10757/,"index, follow",1821,42,0,35,35
https://www.ikea.com/in/en/cat/plants-flowers-pp003/,200,Plants And Flowers - Buy affordable plants & flowers - IKEA,Looking to turn your home into a colorful garden or simply to add a touch of nature? Browse our selection of affordable plants and flowers and let your creativity grow. Shop now at IKEA.,Plants & flowers,For The Busy Bees And The Budding Gardeners | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/plants-flowers-pp003/,"index, follow",1767,31,0,29,29
https://www.ikea.com/in/en/cat/flower-pots-planters-pp004/,200,Buy Pots & Planters Online in India - IKEA,Buy flower pots and planters online . IKEA offers a wide range of flower pots and planters that cater to all your planting needs. Shop Now.,Flower pots & planters,Sort and Filter | Results list | Large and small pots – display your green in style,https://www.ikea.com/in/en/cat/flower-pots-planters-pp004/,"index, follow",855,37,0,42,42
https://www.ikea.com/in/en/cat/home-fragrance-42926/,200,Home Fragrance - Buy home fragrance online at low price - IKEA,"With IKEA’s range of home fragrances, you are sure to find the right fragrance for your home that can help you de-stress. Shop now at IKEA.",Home fragrance,Perfect for ambience. And hiding burnt dinner. | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/home-fragrance-42926/,"index, follow",561,43,0,32,32
https://www.ikea.com/in/en/cat/candle-holders-candles-10760/,200,Buy Candles and Candle Holders Online in India - IKEA,Shop for scented candles and candle holders online from IKEA in India. Explore variety of candles and its holders available to light and decor your home.,Candle holders & candles,"Tealight holder, multitasker and more | Sort and Filter | Results list",https://www.ikea.com/in/en/cat/candle-holders-candles-10760/,"index, follow",1364,34,0,32,32
https://www.ikea.com/in/en/cat/vases-bowls-10769/,200,Vases - Buy blue glass vase online at affordable prices - IKEA,Brighten up your rooms with vases to keep flowers. Or simply use them on their own! They inspire your creativity and add to your home's decor. Browse our collection for a blue glass vase to keep blooms or a glass vase set for a gift. Shop online now!,Vases & bowls,A win-win vase | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/vases-bowls-10769/,"index, follow",728,34,0,28,28
https://www.ikea.com/in/en/cat/decorative-accessories-24924/,200,Decorative Accessories - Buy wall decoration online at affordable price in india. - IKEA,"Decorative accessories are not just extra details, they tell stories, spark smiles and a personal touch to your home. Whether it is wall decoration, a glass dome, a figurine or something else, they are essential for a cosy home. Explore online now!",Decorative accessories,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/decorative-accessories-24924/,"index, follow",358,31,0,26,26
https://www.ikea.com/in/en/cat/clocks-10759/,200,Buy Clocks Online at Best Prices |  - IKEA,Shop clocks online at IKEA. Discover the best clocks for your home at affordable prices. Find stylish and functional timepieces today!,Clocks,Time to make a statement | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/clocks-10759/,"index, follow",1755,35,0,33,33
https://www.ikea.com/in/en/cat/christmas-stationery-wrapping-paper-gift-bags-and-accessories-25227/,200,"Christmas Stationery-Wrapping Paper, Gift Bags, Accessories - IKEA","IKEA has everything you need to wrap your gifts beautifully, from wrapping paper and gift bags to gift boxes, tissue paper, and ribbon. Shop our wide selection of gift wrapping supplies and get ready to celebrate the festive season","Stationery, wrapping paper, gift bags & accessories",Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/christmas-stationery-wrapping-paper-gift-bags-and-accessories-25227/,"index, follow",205,8,0,4,4
https://www.ikea.com/in/en/cat/noticeboards-10574/,200,Notice Boards - Buy pin board online at affordable price in india. - IKEA,"Whether you want to hang to-do lists on a pin board or write down important numbers on white boards, our notice boards range comes handy. They are a practical way to put your walls to work. Explore IKEA online to find something that suits your needs.",Noticeboards,Forgot To Buy The Milk Yet Again? | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/noticeboards-10574/,"index, follow",691,62,0,52,52
https://www.ikea.com/in/en/cat/storage-boxes-baskets-10550/,200,Storage Boxes - Buy inexpensive storage box & storage basket - IKEA,"Browse our inexpensive range of storage boxes. Choose from different materials, sizes and colors to suit your room. Shop online and in-store.",Storage boxes & baskets,Gather your favourites in style | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/storage-boxes-baskets-10550/,"index, follow",960,70,0,35,35
https://www.ikea.com/in/en/cat/christmas-decoration-49149/,200,Buy Christmas Decoration Online at Best Price in India - IKEA,"Looking for the perfect Christmas decoration to transform your home? We have a wide selection of christmas trees, lights, ornaments, etc. Shop and get ready for holidays.",Christmas decoration,Sort and Filter | Results list,https://www.ikea.com/in/en/cat/christmas-decoration-49149/,"index, follow",377,39,0,39,39
https://www.ikea.com/in/en/new/new-products/?filters=f-colors%3A10003%7C10019%7C10112%2Cf-online-sellable%3Atrue%2Cf-subcategories%3Ade001&sort=NEWEST,200,Shop New Product Arrivals on Furniture & Home Furnishing - IKEA,Shop the IKEA new product arrivals on furniture & home furnishing. Grab a great deal for yourself. Shop online or in-store.,New products,Sort and Filter | Results list,https://www.ikea.com/in/en/new/new-products/,"index, follow",549,85,0,72,71
https://www.ikea.com/in/en/cat/artificial-plants-flowers-20492/?filters=f-colors%3A10112%7C10124%7C10003%7C10042%7C10019%2Cf-online-sellable%3Atrue,200,Artificial Flowers - Buy silk flowers online at best prices - IKEA,"Colourful and life-like, our artificial flowers and silk flowers really brighten up your home. Bonus? The artificial plants don't need any sun, water or care. Discover our collection of artificial flower arrangements to give your rooms an update.",Artificial plants & flowers,Flowers That Will Look Fresh All Year Long! | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/artificial-plants-flowers-20492/,"index, follow",1361,59,0,51,51
https://www.ikea.com/in/en/cat/flower-pots-planters-pp004/?filters=f-colors%3A10019%7C10003%7C10112%2Cf-materials%3A50606%7C47675%7C47477%7C47660,200,Buy Pots & Planters Online in India - IKEA,Buy flower pots and planters online . IKEA offers a wide range of flower pots and planters that cater to all your planting needs. Shop Now.,Flower pots & planters,Sort and Filter | Results list | Large and small pots – display your green in style,https://www.ikea.com/in/en/cat/flower-pots-planters-pp004/,"index, follow",855,37,0,42,42
https://www.ikea.com/in/en/cat/baskets-16201/?filters=f-materials%3A47477%7C49057,200,Baskets - Buy wicker baskets online at affordable price in india. - IKEA,"Keep clutter down to a minimum and store everything in our baskets selection. We have wicker baskets, felt baskets and spacious storage baskets to organise your stuff. Discover the design you love from our baskets collection online or in-store today.",Baskets,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/baskets-16201/,"index, follow",675,62,0,38,38
https://www.ikea.com/in/en/cat/scented-candles-10783/?filters=f-colors%3A10003%7C10028%7C10112%2Cf-online-sellable%3Atrue,200,Scented Candles -Buy scented tea lights online for christmas - IKEA,"Light some scented candles and unwind after a busy day this Christmas season. With fragrances like fresh fruits, spring flowers, vanilla, and more, you can create a cozy, festive atmosphere in your home. We've also got scented tea lights to brighten up your Christmas decor. Shop for scented candles and elegant glass holders now.",Scented candles,What’s A Romantic Date Night Without Some Scented Candles | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/scented-candles-10783/,"index, follow",1750,58,2,48,48
https://www.ikea.com/in/en/cat/candle-holders-10784/?filters=f-colors%3A10028%7C10003%7C10112,200,Candle Holders-Buy Christmas Tea Light Holders at Best Price - IKEA,Buy candle holders online at the best price in India and add a festive touch to your Christmas decor. Find the perfect holder for your home.,Candle holders,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/candle-holders-10784/,"index, follow",1483,56,1,48,48
https://www.ikea.com/in/en/cat/blankets-throws-20528/?filters=f-colors%3A10019%7C10003%7C10112,200,Throws - Buy throw online at affordable price in india. - IKEA,"Add an inviting and finishing touch to your rooms with our throws and blanket range. Choose from different materials, patterns and colours, including faux fur throws. Explore our throw and blankets selection to change the style of your living space.",Blankets & throws,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/blankets-throws-20528/,"index, follow",1232,76,0,55,55
https://www.ikea.com/in/en/cat/hoestagille-collection-700570/,200,HÖSTAGILLE collection - IKEA,HÖSTAGILLE collection,HÖSTAGILLE collection,Sort and Filter | Results list,https://www.ikea.com/in/en/cat/hoestagille-collection-700570/,"index, follow",121,13,0,9,9
https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-rose-golden-brown-60560121/,200,"SMYCKA artificial flower, in/outdoor/Rose golden-brown, 63 cm (24 ¾"") - IKEA","SMYCKA artificial flower, in/outdoor/Rose golden-brown, 63 cm (24 ¾"") This beautiful flower spray, which is made with a minimum of 50% recycled plastic, adds both colour and vibrancy to your decor. Perfect to place in a decorative vase or to mix with other stems in a bouquet.","SMYCKA Artificial flower, in/outdoor/Rose golden-brown, 63 cm (24 ¾ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-rose-golden-brown-60560121/,"index, follow",305,5,0,8,8
https://www.ikea.com/in/en/cat/vases-10776/,200,Glass Vases - Buy flower vase online at affordable price in india. - IKEA,"From tinted glass vases to a clear flower vase, choose from a wide range of sizes and shapes to keep your flowers. Or simply use them to give your room's deco a refresh! Find a glass vase or decorative vase sets and more at the IKEA series page.",Vases,Beautiful Vases For Those Pretty Flowers | Sort and Filter | Results list,https://www.ikea.com/in/en/cat/vases-10776/,"index, follow",1442,58,0,51,51
https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-dogwood-pink-50476062/,200,"SMYCKA artificial flower, in/outdoor/Dogwood pink, 56 cm (22"") - IKEA","SMYCKA artificial flower, in/outdoor/Dogwood pink, 56 cm (22"") Imagine always having a fresh-looking bouquet without the cost or maintenance. These flowers look so real you can almost smell them. Made from plastic, of which at least 50% is recycled. Suitable for both indoor and outdoor use.","SMYCKA Artificial flower, in/outdoor/Dogwood pink, 56 cm (22 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-dogwood-pink-50476062/,"index, follow",364,5,0,6,6
https://www.ikea.com/in/en/p/smycka-artificial-bouquet-pink-40409841/,200,"SMYCKA artificial bouquet, pink, 25 cm (10"") - IKEA","SMYCKA artificial bouquet, pink, 25 cm (10"") Imagine always having a fresh-looking bouquet without the cost or maintenance. These flowers look so real you can almost smell them. There’s a wide choice so you can rearrange now and again for a new look.","SMYCKA Artificial bouquet, pink, 25 cm (10 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-bouquet-pink-40409841/,"index, follow",539,6,0,6,6
https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-poppy-pink-10560152/,200,"SMYCKA artificial flower, in/outdoor/Poppy pink, 27 cm (10 ¾"") - IKEA","SMYCKA artificial flower, in/outdoor/Poppy pink, 27 cm (10 ¾"") This beautiful flower spray, which is made with a minimum of 50% recycled plastic, adds both colour and vibrancy to your decor. Perfect to place in a decorative vase or to mix with other stems in a bouquet.","SMYCKA Artificial flower, in/outdoor/Poppy pink, 27 cm (10 ¾ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-poppy-pink-10560152/,"index, follow",339,6,0,12,12
https://www.ikea.com/in/en/p/smycka-artificial-flower-black-eyed-susan-stem-orange-90562741/,200,"SMYCKA artificial flower, black-eyed susan/stem orange, 55 cm (21 ¾"") - IKEA","SMYCKA artificial flower, black-eyed susan/stem orange, 55 cm (21 ¾"") This beautiful flower spray, which is made with a minimum of 50% recycled plastic, adds both colour and vibrancy to your decor. Perfect to place in a decorative vase or to mix with other stems in a bouquet.","SMYCKA Artificial flower, black-eyed susan/stem orange, 55 cm (21 ¾ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-flower-black-eyed-susan-stem-orange-90562741/,"index, follow",370,5,0,8,8
https://www.ikea.com/in/en/p/smycka-artificial-flower-gerbera-red-30409752/,200,"SMYCKA artificial flower, Gerbera/red, 50 cm (19 ¾"") - IKEA","SMYCKA artificial flower, Gerbera/red, 50 cm (19 ¾"") Imagine always having a fresh-looking bouquet without the cost or maintenance. These flowers look so real you can almost smell them. There’s a wide choice so you can rearrange now and again for a new look.","SMYCKA Artificial flower, Gerbera/red, 50 cm (19 ¾ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-flower-gerbera-red-30409752/,"index, follow",318,5,0,6,6
https://www.ikea.com/in/en/p/smycka-artificial-flower-gerbera-white-20409781/,200,"SMYCKA artificial flower, Gerbera/white, 50 cm (19 ¾"") - IKEA","SMYCKA artificial flower, Gerbera/white, 50 cm (19 ¾"") Imagine always having a fresh-looking bouquet without the cost or maintenance. These flowers look so real you can almost smell them. There’s a wide choice so you can rearrange now and again for a new look.","SMYCKA Artificial flower, Gerbera/white, 50 cm (19 ¾ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-flower-gerbera-white-20409781/,"index, follow",257,5,0,6,6
